model,method,sigma,contamination_probability,contamination_scale,scale_ratio,repeat,stage,window_size,rmse
masked,robust,0.8,0.15,2,2.5,1,7,63,0.0561397751697
masked,robust,0.8,0.15,2,2.5,1,8,45,0.0662101951
masked,robust,0.8,0.15,2,2.5,1,9,31,0.0811158684023
masked,linear,0.8,0.15,2,2.5,2,1,501,0.0475148505029
masked,linear,0.8,0.15,2,2.5,2,2,355,0.0310731281161
masked,linear,0.8,0.15,2,2.5,2,3,251,0.0417403476437
masked,linear,0.8,0.15,2,2.5,2,4,177,0.0455327702352
masked,linear,0.8,0.15,2,2.5,2,5,125,0.046802457808
masked,linear,0.8,0.15,2,2.5,2,6,89,0.0556587256304
masked,linear,0.8,0.15,2,2.5,2,7,63,0.0672276592626
masked,linear,0.8,0.15,2,2.5,2,8,45,0.0752265230335
masked,linear,0.8,0.15,2,2.5,2,9,31,0.10423946647
masked,robust,0.8,0.15,2,2.5,2,1,501,0.0462058299476
masked,robust,0.8,0.15,2,2.5,2,2,355,0.0228657472842
masked,robust,0.8,0.15,2,2.5,2,3,251,0.030592347028
masked,robust,0.8,0.15,2,2.5,2,4,177,0.0340193569626
masked,robust,0.8,0.15,2,2.5,2,5,125,0.0367123206542
masked,robust,0.8,0.15,2,2.5,2,6,89,0.0466903768019
masked,robust,0.8,0.15,2,2.5,2,7,63,0.0544195633247
masked,robust,0.8,0.15,2,2.5,2,8,45,0.0568097402448
masked,robust,0.8,0.15,2,2.5,2,9,31,0.0773948716162
masked,linear,0.8,0.15,2.5,3.125,0,1,501,0.0923080332231
masked,linear,0.8,0.15,2.5,3.125,0,2,355,0.0595677736581
masked,linear,0.8,0.15,2.5,3.125,0,3,251,0.0584408196129
masked,linear,0.8,0.15,2.5,3.125,0,4,177,0.0558431151777
masked,linear,0.8,0.15,2.5,3.125,0,5,125,0.0689762507629
masked,linear,0.8,0.15,2.5,3.125,0,6,89,0.0767013741379
masked,linear,0.8,0.15,2.5,3.125,0,7,63,0.0818858481001
masked,linear,0.8,0.15,2.5,3.125,0,8,45,0.0988585704451
masked,linear,0.8,0.15,2.5,3.125,0,9,31,0.128912979493
masked,robust,0.8,0.15,2.5,3.125,0,1,501,0.0465886602469
masked,robust,0.8,0.15,2.5,3.125,0,2,355,0.0367354145621
masked,robust,0.8,0.15,2.5,3.125,0,3,251,0.0388674220247
masked,robust,0.8,0.15,2.5,3.125,0,4,177,0.035202873848
masked,robust,0.8,0.15,2.5,3.125,0,5,125,0.0440465485985
masked,robust,0.8,0.15,2.5,3.125,0,6,89,0.0539692449821
masked,robust,0.8,0.15,2.5,3.125,0,7,63,0.0588336199969
masked,robust,0.8,0.15,2.5,3.125,0,8,45,0.0678233840528
masked,robust,0.8,0.15,2.5,3.125,0,9,31,0.0886076297133
masked,linear,0.8,0.15,2.5,3.125,1,1,501,0.0619556351829
masked,linear,0.8,0.15,2.5,3.125,1,2,355,0.0437738800646
masked,linear,0.8,0.15,2.5,3.125,1,3,251,0.0488127111347
masked,linear,0.8,0.15,2.5,3.125,1,4,177,0.0569333384171
masked,linear,0.8,0.15,2.5,3.125,1,5,125,0.0683164064554
masked,linear,0.8,0.15,2.5,3.125,1,6,89,0.0711323067761
masked,linear,0.8,0.15,2.5,3.125,1,7,63,0.0814698869213
masked,linear,0.8,0.15,2.5,3.125,1,8,45,0.0928158466836
masked,linear,0.8,0.15,2.5,3.125,1,9,31,0.117029696247
masked,robust,0.8,0.15,2.5,3.125,1,1,501,0.0416252937401
masked,robust,0.8,0.15,2.5,3.125,1,2,355,0.0259811197392
masked,robust,0.8,0.15,2.5,3.125,1,3,251,0.0312894172721
masked,robust,0.8,0.15,2.5,3.125,1,4,177,0.0375042303961
masked,robust,0.8,0.15,2.5,3.125,1,5,125,0.0450338558452
masked,robust,0.8,0.15,2.5,3.125,1,6,89,0.0498077157259
masked,robust,0.8,0.15,2.5,3.125,1,7,63,0.059024512741
masked,robust,0.8,0.15,2.5,3.125,1,8,45,0.069705439819
masked,robust,0.8,0.15,2.5,3.125,1,9,31,0.0861305495487
masked,linear,0.8,0.15,2.5,3.125,2,1,501,0.0515522190855
masked,linear,0.8,0.15,2.5,3.125,2,2,355,0.0365780513423
masked,linear,0.8,0.15,2.5,3.125,2,3,251,0.0495201221802
masked,linear,0.8,0.15,2.5,3.125,2,4,177,0.0540423954102
masked,linear,0.8,0.15,2.5,3.125,2,5,125,0.0551590493832
masked,linear,0.8,0.15,2.5,3.125,2,6,89,0.0629955045466
masked,linear,0.8,0.15,2.5,3.125,2,7,63,0.0761866392523
masked,linear,0.8,0.15,2.5,3.125,2,8,45,0.0884676299904
masked,linear,0.8,0.15,2.5,3.125,2,9,31,0.123513172155
masked,robust,0.8,0.15,2.5,3.125,2,1,501,0.0498210361026
masked,robust,0.8,0.15,2.5,3.125,2,2,355,0.0242841458431
masked,robust,0.8,0.15,2.5,3.125,2,3,251,0.0326707899742
masked,robust,0.8,0.15,2.5,3.125,2,4,177,0.0359904610274
masked,robust,0.8,0.15,2.5,3.125,2,5,125,0.0384650217563
masked,robust,0.8,0.15,2.5,3.125,2,6,89,0.0482768211211
masked,robust,0.8,0.15,2.5,3.125,2,7,63,0.0561405502791
masked,robust,0.8,0.15,2.5,3.125,2,8,45,0.0594766553024
masked,robust,0.8,0.15,2.5,3.125,2,9,31,0.0822222841796
masked,linear,0.8,0.15,3,3.75,0,1,501,0.102544007296
masked,linear,0.8,0.15,3,3.75,0,2,355,0.0676882291946
masked,linear,0.8,0.15,3,3.75,0,3,251,0.0667334736622
masked,linear,0.8,0.15,3,3.75,0,4,177,0.0637295816192
masked,linear,0.8,0.15,3,3.75,0,5,125,0.0778748174403
masked,linear,0.8,0.15,3,3.75,0,6,89,0.0856914171992
masked,linear,0.8,0.15,3,3.75,0,7,63,0.0924547473466
masked,linear,0.8,0.15,3,3.75,0,8,45,0.112883224044
masked,linear,0.8,0.15,3,3.75,0,9,31,0.147413170356
masked,robust,0.8,0.15,3,3.75,0,1,501,0.0439704443958
masked,robust,0.8,0.15,3,3.75,0,2,355,0.0371316216225
masked,robust,0.8,0.15,3,3.75,0,3,251,0.0393401707073
masked,robust,0.8,0.15,3,3.75,0,4,177,0.0353667062237
masked,robust,0.8,0.15,3,3.75,0,5,125,0.0447310545174
masked,robust,0.8,0.15,3,3.75,0,6,89,0.0548733976405
masked,robust,0.8,0.15,3,3.75,0,7,63,0.0598972177252
masked,robust,0.8,0.15,3,3.75,0,8,45,0.0696040376724
masked,robust,0.8,0.15,3,3.75,0,9,31,0.0916393404232
masked,linear,0.8,0.15,3,3.75,1,1,501,0.0687948299024
masked,linear,0.8,0.15,3,3.75,1,2,355,0.0513816984504
masked,linear,0.8,0.15,3,3.75,1,3,251,0.056099774764
masked,linear,0.8,0.15,3,3.75,1,4,177,0.0649945104373
masked,linear,0.8,0.15,3,3.75,1,5,125,0.0790631074841
masked,linear,0.8,0.15,3,3.75,1,6,89,0.0826993346616
masked,linear,0.8,0.15,3,3.75,1,7,63,0.094461942934
masked,linear,0.8,0.15,3,3.75,1,8,45,0.106729575942
masked,linear,0.8,0.15,3,3.75,1,9,31,0.135324400549
masked,robust,0.8,0.15,3,3.75,1,1,501,0.0422522709566
masked,robust,0.8,0.15,3,3.75,1,2,355,0.0264124582341
masked,robust,0.8,0.15,3,3.75,1,3,251,0.0313534964356
masked,robust,0.8,0.15,3,3.75,1,4,177,0.037777249607
masked,robust,0.8,0.15,3,3.75,1,5,125,0.0460448463066
masked,robust,0.8,0.15,3,3.75,1,6,89,0.0515009968438
masked,robust,0.8,0.15,3,3.75,1,7,63,0.0612458221738
masked,robust,0.8,0.15,3,3.75,1,8,45,0.0723187791454
masked,robust,0.8,0.15,3,3.75,1,9,31,0.090109637353
masked,linear,0.8,0.15,3,3.75,2,1,501,0.0562797942409
masked,linear,0.8,0.15,3,3.75,2,2,355,0.042434850052
masked,linear,0.8,0.15,3,3.75,2,3,251,0.0575286105255
masked,linear,0.8,0.15,3,3.75,2,4,177,0.0628725907283
masked,linear,0.8,0.15,3,3.75,2,5,125,0.0640147327565
masked,linear,0.8,0.15,3,3.75,2,6,89,0.0710740719347
masked,linear,0.8,0.15,3,3.75,2,7,63,0.0860352616394
masked,linear,0.8,0.15,3,3.75,2,8,45,0.102690156559
masked,linear,0.8,0.15,3,3.75,2,9,31,0.14371144652
masked,robust,0.8,0.15,3,3.75,2,1,501,0.053090485193
masked,robust,0.8,0.15,3,3.75,2,2,355,0.0257224337447
masked,robust,0.8,0.15,3,3.75,2,3,251,0.0345288472608
masked,robust,0.8,0.15,3,3.75,2,4,177,0.0376110750479
masked,robust,0.8,0.15,3,3.75,2,5,125,0.0397838068974
masked,robust,0.8,0.15,3,3.75,2,6,89,0.0494922138748
masked,robust,0.8,0.15,3,3.75,2,7,63,0.057571852895
masked,robust,0.8,0.15,3,3.75,2,8,45,0.0617215139183
masked,robust,0.8,0.15,3,3.75,2,9,31,0.0860738265102
masked,linear,0.8,0.2,1,1.25,0,1,501,0.0846192445967
masked,linear,0.8,0.2,1,1.25,0,2,355,0.0419291871746
masked,linear,0.8,0.2,1,1.25,0,3,251,0.0376347511563
masked,linear,0.8,0.2,1,1.25,0,4,177,0.0392037221991
masked,linear,0.8,0.2,1,1.25,0,5,125,0.0497981752838
masked,linear,0.8,0.2,1,1.25,0,6,89,0.0576565707713
masked,linear,0.8,0.2,1,1.25,0,7,63,0.0595874460649
masked,linear,0.8,0.2,1,1.25,0,8,45,0.0639079507467
masked,linear,0.8,0.2,1,1.25,0,9,31,0.0801604829095
masked,robust,0.8,0.2,1,1.25,0,1,501,0.0700489945193
masked,robust,0.8,0.2,1,1.25,0,2,355,0.0356182662833
masked,robust,0.8,0.2,1,1.25,0,3,251,0.0358492831153
masked,robust,0.8,0.2,1,1.25,0,4,177,0.0358195928517
masked,robust,0.8,0.2,1,1.25,0,5,125,0.0424117960279
masked,robust,0.8,0.2,1,1.25,0,6,89,0.0503580020364
masked,robust,0.8,0.2,1,1.25,0,7,63,0.0539081820073
masked,robust,0.8,0.2,1,1.25,0,8,45,0.0585900188265
masked,robust,0.8,0.2,1,1.25,0,9,31,0.0743640639257
masked,linear,0.8,0.2,1,1.25,1,1,501,0.0766223520663
masked,linear,0.8,0.2,1,1.25,1,2,355,0.0370517034627
masked,linear,0.8,0.2,1,1.25,1,3,251,0.0380640652142
masked,linear,0.8,0.2,1,1.25,1,4,177,0.0396886906579
masked,linear,0.8,0.2,1,1.25,1,5,125,0.0428279684249
masked,linear,0.8,0.2,1,1.25,1,6,89,0.045015370554
masked,linear,0.8,0.2,1,1.25,1,7,63,0.0535361570673
masked,linear,0.8,0.2,1,1.25,1,8,45,0.0656023129676
masked,linear,0.8,0.2,1,1.25,1,9,31,0.0804339404617
masked,robust,0.8,0.2,1,1.25,1,1,501,0.0617485544155
masked,robust,0.8,0.2,1,1.25,1,2,355,0.0322927336809
masked,robust,0.8,0.2,1,1.25,1,3,251,0.035869130215
masked,robust,0.8,0.2,1,1.25,1,4,177,0.0369515638734
masked,robust,0.8,0.2,1,1.25,1,5,125,0.0401647087554
masked,robust,0.8,0.2,1,1.25,1,6,89,0.04259452988
masked,robust,0.8,0.2,1,1.25,1,7,63,0.0502837329468
masked,robust,0.8,0.2,1,1.25,1,8,45,0.0610174737713
masked,robust,0.8,0.2,1,1.25,1,9,31,0.0745498823547
masked,linear,0.8,0.2,1,1.25,2,1,501,0.0542466496239
masked,linear,0.8,0.2,1,1.25,2,2,355,0.0282252868652
masked,linear,0.8,0.2,1,1.25,2,3,251,0.0308439373782
masked,linear,0.8,0.2,1,1.25,2,4,177,0.0310553838731
masked,linear,0.8,0.2,1,1.25,2,5,125,0.0353631328331
masked,linear,0.8,0.2,1,1.25,2,6,89,0.0475437329515
masked,linear,0.8,0.2,1,1.25,2,7,63,0.0578722548443
masked,linear,0.8,0.2,1,1.25,2,8,45,0.0580364588887
masked,linear,0.8,0.2,1,1.25,2,9,31,0.0747518315201
masked,robust,0.8,0.2,1,1.25,2,1,501,0.0505594179968
masked,robust,0.8,0.2,1,1.25,2,2,355,0.0252824291994
masked,robust,0.8,0.2,1,1.25,2,3,251,0.0275169010295
masked,robust,0.8,0.2,1,1.25,2,4,177,0.0283526574939
masked,robust,0.8,0.2,1,1.25,2,5,125,0.0322717438578
masked,robust,0.8,0.2,1,1.25,2,6,89,0.0449593563101
masked,robust,0.8,0.2,1,1.25,2,7,63,0.0545938695862
masked,robust,0.8,0.2,1,1.25,2,8,45,0.0540204781778
masked,robust,0.8,0.2,1,1.25,2,9,31,0.0690240175853
masked,linear,0.8,0.2,1.5,1.875,0,1,501,0.0915546056718
masked,linear,0.8,0.2,1.5,1.875,0,2,355,0.0494437840238
masked,linear,0.8,0.2,1.5,1.875,0,3,251,0.0445722983652
masked,linear,0.8,0.2,1.5,1.875,0,4,177,0.0458207129575
masked,linear,0.8,0.2,1.5,1.875,0,5,125,0.0592840244729
masked,linear,0.8,0.2,1.5,1.875,0,6,89,0.0679876725087
masked,linear,0.8,0.2,1.5,1.875,0,7,63,0.0703556877943
masked,linear,0.8,0.2,1.5,1.875,0,8,45,0.0765918568869
masked,linear,0.8,0.2,1.5,1.875,0,9,31,0.0965547180872
masked,robust,0.8,0.2,1.5,1.875,0,1,501,0.062503385194
masked,robust,0.8,0.2,1.5,1.875,0,2,355,0.0372821055336
masked,robust,0.8,0.2,1.5,1.875,0,3,251,0.038239411182
masked,robust,0.8,0.2,1.5,1.875,0,4,177,0.0369891037951
masked,robust,0.8,0.2,1.5,1.875,0,5,125,0.0449325094154
masked,robust,0.8,0.2,1.5,1.875,0,6,89,0.0527024323674
masked,robust,0.8,0.2,1.5,1.875,0,7,63,0.0561782314565
masked,robust,0.8,0.2,1.5,1.875,0,8,45,0.0624830997227
masked,robust,0.8,0.2,1.5,1.875,0,9,31,0.0809761835448
masked,linear,0.8,0.2,1.5,1.875,1,1,501,0.0858918610733
masked,linear,0.8,0.2,1.5,1.875,1,2,355,0.0410772288158
masked,linear,0.8,0.2,1.5,1.875,1,3,251,0.0447660852765
masked,linear,0.8,0.2,1.5,1.875,1,4,177,0.0473235691115
masked,linear,0.8,0.2,1.5,1.875,1,5,125,0.0532187884135
masked,linear,0.8,0.2,1.5,1.875,1,6,89,0.0572862972122
masked,linear,0.8,0.2,1.5,1.875,1,7,63,0.0676184940545
masked,linear,0.8,0.2,1.5,1.875,1,8,45,0.0812264601844
masked,linear,0.8,0.2,1.5,1.875,1,9,31,0.100120272381
masked,robust,0.8,0.2,1.5,1.875,1,1,501,0.0616619184365
masked,robust,0.8,0.2,1.5,1.875,1,2,355,0.0326085922725
masked,robust,0.8,0.2,1.5,1.875,1,3,251,0.039376171096
masked,robust,0.8,0.2,1.5,1.875,1,4,177,0.0405294404257
masked,robust,0.8,0.2,1.5,1.875,1,5,125,0.0449423595597
masked,robust,0.8,0.2,1.5,1.875,1,6,89,0.0483076045852
masked,robust,0.8,0.2,1.5,1.875,1,7,63,0.0563865733214
masked,robust,0.8,0.2,1.5,1.875,1,8,45,0.068357529755
masked,robust,0.8,0.2,1.5,1.875,1,9,31,0.0844991266071
masked,linear,0.8,0.2,1.5,1.875,2,1,501,0.0641165674008
masked,linear,0.8,0.2,1.5,1.875,2,2,355,0.0341288896027
masked,linear,0.8,0.2,1.5,1.875,2,3,251,0.0393020012617
masked,linear,0.8,0.2,1.5,1.875,2,4,177,0.0394327816102
masked,linear,0.8,0.2,1.5,1.875,2,5,125,0.044308420916
masked,linear,0.8,0.2,1.5,1.875,2,6,89,0.0549188415875
masked,linear,0.8,0.2,1.5,1.875,2,7,63,0.066669232844
masked,linear,0.8,0.2,1.5,1.875,2,8,45,0.070223337777
masked,linear,0.8,0.2,1.5,1.875,2,9,31,0.0929937152555
masked,robust,0.8,0.2,1.5,1.875,2,1,501,0.0565551316014
masked,robust,0.8,0.2,1.5,1.875,2,2,355,0.0266031485701
masked,robust,0.8,0.2,1.5,1.875,2,3,251,0.0304814641112
masked,robust,0.8,0.2,1.5,1.875,2,4,177,0.0316511459089
masked,robust,0.8,0.2,1.5,1.875,2,5,125,0.0354302059275
masked,robust,0.8,0.2,1.5,1.875,2,6,89,0.0473600440855
masked,robust,0.8,0.2,1.5,1.875,2,7,63,0.0572854462915
masked,robust,0.8,0.2,1.5,1.875,2,8,45,0.0580965608136
masked,robust,0.8,0.2,1.5,1.875,2,9,31,0.0768342982331
masked,linear,0.8,0.2,2,2.5,0,1,501,0.100729621417
masked,linear,0.8,0.2,2,2.5,0,2,355,0.0583845128661
masked,linear,0.8,0.2,2,2.5,0,3,251,0.05231495042
masked,linear,0.8,0.2,2,2.5,0,4,177,0.0534343523033
masked,linear,0.8,0.2,2,2.5,0,5,125,0.0696442190738
masked,linear,0.8,0.2,2,2.5,0,6,89,0.0794069661978
masked,linear,0.8,0.2,2,2.5,0,7,63,0.0827449796343
masked,linear,0.8,0.2,2,2.5,0,8,45,0.0913543473564
masked,linear,0.8,0.2,2,2.5,0,9,31,0.115739624753
masked,robust,0.8,0.2,2,2.5,0,1,501,0.0572673991291
masked,robust,0.8,0.2,2,2.5,0,2,355,0.0388441264108
masked,robust,0.8,0.2,2,2.5,0,3,251,0.0397784502171
masked,robust,0.8,0.2,2,2.5,0,4,177,0.0376368545036
masked,robust,0.8,0.2,2,2.5,0,5,125,0.0468015282119
masked,robust,0.8,0.2,2,2.5,0,6,89,0.0545178581056
masked,robust,0.8,0.2,2,2.5,0,7,63,0.0579868500955
masked,robust,0.8,0.2,2,2.5,0,8,45,0.0657836165228
masked,robust,0.8,0.2,2,2.5,0,9,31,0.0867571419143
masked,linear,0.8,0.2,2,2.5,1,1,501,0.0961400504112
masked,linear,0.8,0.2,2,2.5,1,2,355,0.047014713036
masked,linear,0.8,0.2,2,2.5,1,3,251,0.0527798375205
masked,linear,0.8,0.2,2,2.5,1,4,177,0.056284940168
masked,linear,0.8,0.2,2,2.5,1,5,125,0.0648479045819
masked,linear,0.8,0.2,2,2.5,1,6,89,0.0710291237612
masked,linear,0.8,0.2,2,2.5,1,7,63,0.0839103587659
masked,linear,0.8,0.2,2,2.5,1,8,45,0.0990803057534
masked,linear,0.8,0.2,2,2.5,1,9,31,0.122319494651
masked,robust,0.8,0.2,2,2.5,1,1,501,0.0621900273488
masked,robust,0.8,0.2,2,2.5,1,2,355,0.0334749528767
masked,robust,0.8,0.2,2,2.5,1,3,251,0.0421607612744
masked,robust,0.8,0.2,2,2.5,1,4,177,0.0434374785098
masked,robust,0.8,0.2,2,2.5,1,5,125,0.0484570751672
masked,robust,0.8,0.2,2,2.5,1,6,89,0.0525276760308
masked,robust,0.8,0.2,2,2.5,1,7,63,0.0613166272436
masked,robust,0.8,0.2,2,2.5,1,8,45,0.0743799392221
masked,robust,0.8,0.2,2,2.5,1,9,31,0.0930461228291
masked,linear,0.8,0.2,2,2.5,2,1,501,0.0752404337985
masked,linear,0.8,0.2,2,2.5,2,2,355,0.0409545398631
masked,linear,0.8,0.2,2,2.5,2,3,251,0.0484246318192
masked,linear,0.8,0.2,2,2.5,2,4,177,0.0489674906213
masked,linear,0.8,0.2,2,2.5,2,5,125,0.0548859763579
masked,linear,0.8,0.2,2,2.5,2,6,89,0.0643167694962
masked,linear,0.8,0.2,2,2.5,2,7,63,0.0778488166486
masked,linear,0.8,0.2,2,2.5,2,8,45,0.0854436746481
masked,linear,0.8,0.2,2,2.5,2,9,31,0.114282481374
masked,robust,0.8,0.2,2,2.5,2,1,501,0.0618949374507
masked,robust,0.8,0.2,2,2.5,2,2,355,0.0277831998543
masked,robust,0.8,0.2,2,2.5,2,3,251,0.0327061438276
masked,robust,0.8,0.2,2,2.5,2,4,177,0.0343404255036
masked,robust,0.8,0.2,2,2.5,2,5,125,0.0381500674292
masked,robust,0.8,0.2,2,2.5,2,6,89,0.0495912995988
masked,robust,0.8,0.2,2,2.5,2,7,63,0.0598018269362
masked,robust,0.8,0.2,2,2.5,2,8,45,0.06197171827
masked,robust,0.8,0.2,2,2.5,2,9,31,0.0839650689959
masked,linear,0.8,0.2,2.5,3.125,0,1,501,0.111593230033
masked,linear,0.8,0.2,2.5,3.125,0,2,355,0.0681927226996
masked,linear,0.8,0.2,2.5,3.125,0,3,251,0.0605546634232
masked,linear,0.8,0.2,2.5,3.125,0,4,177,0.0616766458612
masked,linear,0.8,0.2,2.5,3.125,0,5,125,0.0805420594454
masked,linear,0.8,0.2,2.5,3.125,0,6,89,0.091507967718
masked,linear,0.8,0.2,2.5,3.125,0,7,63,0.0961305897077
masked,linear,0.8,0.2,2.5,3.125,0,8,45,0.10734122641
masked,linear,0.8,0.2,2.5,3.125,0,9,31,0.136543928753
masked,robust,0.8,0.2,2.5,3.125,0,1,501,0.0543178966902
masked,robust,0.8,0.2,2.5,3.125,0,2,355,0.0401430291817
masked,robust,0.8,0.2,2.5,3.125,0,3,251,0.0407114085473
masked,robust,0.8,0.2,2.5,3.125,0,4,177,0.0378824294668
masked,robust,0.8,0.2,2.5,3.125,0,5,125,0.0480001236634
masked,robust,0.8,0.2,2.5,3.125,0,6,89,0.0558375057724
masked,robust,0.8,0.2,2.5,3.125,0,7,63,0.0594527330582
masked,robust,0.8,0.2,2.5,3.125,0,8,45,0.068592553964
masked,robust,0.8,0.2,2.5,3.125,0,9,31,0.0916470955515
masked,linear,0.8,0.2,2.5,3.125,1,1,501,0.107086307806
masked,linear,0.8,0.2,2.5,3.125,1,2,355,0.0542398587157
masked,linear,0.8,0.2,2.5,3.125,1,3,251,0.0615954514047
masked,linear,0.8,0.2,2.5,3.125,1,4,177,0.0660349532818
masked,linear,0.8,0.2,2.5,3.125,1,5,125,0.077157428319
masked,linear,0.8,0.2,2.5,3.125,1,6,89,0.0855373211419
masked,linear,0.8,0.2,2.5,3.125,1,7,63,0.101351777605
masked,linear,0.8,0.2,2.5,3.125,1,8,45,0.11815739896
masked,linear,0.8,0.2,2.5,3.125,1,9,31,0.145888958692
masked,robust,0.8,0.2,2.5,3.125,1,1,501,0.0622644913288
masked,robust,0.8,0.2,2.5,3.125,1,2,355,0.0344719260724
masked,robust,0.8,0.2,2.5,3.125,1,3,251,0.044262396688
masked,robust,0.8,0.2,2.5,3.125,1,4,177,0.0456361209447
masked,robust,0.8,0.2,2.5,3.125,1,5,125,0.0510219597155
masked,robust,0.8,0.2,2.5,3.125,1,6,89,0.0556737184484
masked,robust,0.8,0.2,2.5,3.125,1,7,63,0.0652031912587
masked,robust,0.8,0.2,2.5,3.125,1,8,45,0.0791064839377
masked,robust,0.8,0.2,2.5,3.125,1,9,31,0.0999733170875
masked,linear,0.8,0.2,2.5,3.125,2,1,501,0.0871393423444
masked,linear,0.8,0.2,2.5,3.125,2,2,355,0.0483130055811
masked,linear,0.8,0.2,2.5,3.125,2,3,251,0.0578985445753
masked,linear,0.8,0.2,2.5,3.125,2,4,177,0.0591020260584
masked,linear,0.8,0.2,2.5,3.125,2,5,125,0.0663193325799
masked,linear,0.8,0.2,2.5,3.125,2,6,89,0.0749807280195
masked,linear,0.8,0.2,2.5,3.125,2,7,63,0.0905326063776
masked,linear,0.8,0.2,2.5,3.125,2,8,45,0.102353034478
masked,linear,0.8,0.2,2.5,3.125,2,9,31,0.137207141694
masked,robust,0.8,0.2,2.5,3.125,2,1,501,0.0667292163008
masked,robust,0.8,0.2,2.5,3.125,2,2,355,0.0289716982837
masked,robust,0.8,0.2,2.5,3.125,2,3,251,0.0346163640572
masked,robust,0.8,0.2,2.5,3.125,2,4,177,0.0365106465619
masked,robust,0.8,0.2,2.5,3.125,2,5,125,0.0402835259178
masked,robust,0.8,0.2,2.5,3.125,2,6,89,0.0514583431167
masked,robust,0.8,0.2,2.5,3.125,2,7,63,0.0619207552446
masked,robust,0.8,0.2,2.5,3.125,2,8,45,0.0652439475576
masked,robust,0.8,0.2,2.5,3.125,2,9,31,0.0900254446009
masked,linear,0.8,0.2,3,3.75,0,1,501,0.123701345567
masked,linear,0.8,0.2,3,3.75,0,2,355,0.078544102505
masked,linear,0.8,0.2,3,3.75,0,3,251,0.0691138875775
masked,linear,0.8,0.2,3,3.75,0,4,177,0.0703269056036
masked,linear,0.8,0.2,3,3.75,0,5,125,0.091786239849
masked,linear,0.8,0.2,3,3.75,0,6,89,0.10405310778
masked,linear,0.8,0.2,3,3.75,0,7,63,0.110149891846
masked,linear,0.8,0.2,3,3.75,0,8,45,0.124080130804
masked,linear,0.8,0.2,3,3.75,0,9,31,0.158330555513
masked,robust,0.8,0.2,3,3.75,0,1,501,0.0531164590832
masked,robust,0.8,0.2,3,3.75,0,2,355,0.0411633105277
masked,robust,0.8,0.2,3,3.75,0,3,251,0.0412632287645
masked,robust,0.8,0.2,3,3.75,0,4,177,0.037902498925
masked,robust,0.8,0.2,3,3.75,0,5,125,0.048757246455
masked,robust,0.8,0.2,3,3.75,0,6,89,0.0568137556154
masked,robust,0.8,0.2,3,3.75,0,7,63,0.0606515359408
masked,robust,0.8,0.2,3,3.75,0,8,45,0.0710040768335
masked,robust,0.8,0.2,3,3.75,0,9,31,0.0958310601791
masked,linear,0.8,0.2,3,3.75,1,1,501,0.118537402864
masked,linear,0.8,0.2,3,3.75,1,2,355,0.0623063064393
masked,linear,0.8,0.2,3,3.75,1,3,251,0.0709145087142
masked,linear,0.8,0.2,3,3.75,1,4,177,0.0762717633799
masked,linear,0.8,0.2,3,3.75,1,5,125,0.089868200653
masked,linear,0.8,0.2,3,3.75,1,6,89,0.100479901004
masked,linear,0.8,0.2,3,3.75,1,7,63,0.119440212175
masked,linear,0.8,0.2,3,3.75,1,8,45,0.137951185774
masked,linear,0.8,0.2,3,3.75,1,9,31,0.170260557474
masked,robust,0.8,0.2,3,3.75,1,1,501,0.0616537197528
masked,robust,0.8,0.2,3,3.75,1,2,355,0.0353960554988
masked,robust,0.8,0.2,3,3.75,1,3,251,0.0458509125823
masked,robust,0.8,0.2,3,3.75,1,4,177,0.0472600645643
masked,robust,0.8,0.2,3,3.75,1,5,125,0.0529083512957
masked,robust,0.8,0.2,3,3.75,1,6,89,0.0581174086023
masked,robust,0.8,0.2,3,3.75,1,7,63,0.0683096692787
masked,robust,0.8,0.2,3,3.75,1,8,45,0.0828481069667
masked,robust,0.8,0.2,3,3.75,1,9,31,0.105726052993
masked,linear,0.8,0.2,3,3.75,2,1,501,0.0995357249098
masked,linear,0.8,0.2,3,3.75,2,2,355,0.055994621386
masked,linear,0.8,0.2,3,3.75,2,3,251,0.0675761555175
masked,linear,0.8,0.2,3,3.75,2,4,177,0.0695747605449
masked,linear,0.8,0.2,3,3.75,2,5,125,0.0782341778465
masked,linear,0.8,0.2,3,3.75,2,6,89,0.086443434505
masked,linear,0.8,0.2,3,3.75,2,7,63,0.104172598603
masked,linear,0.8,0.2,3,3.75,2,8,45,0.120240939604
masked,linear,0.8,0.2,3,3.75,2,9,31,0.161070710017
masked,robust,0.8,0.2,3,3.75,2,1,501,0.0709751224854
masked,robust,0.8,0.2,3,3.75,2,2,355,0.0302242580624
masked,robust,0.8,0.2,3,3.75,2,3,251,0.0364249152809
masked,robust,0.8,0.2,3,3.75,2,4,177,0.0383388049166
masked,robust,0.8,0.2,3,3.75,2,5,125,0.0419041154167
masked,robust,0.8,0.2,3,3.75,2,6,89,0.0529202211119
masked,robust,0.8,0.2,3,3.75,2,7,63,0.0636117509976
masked,robust,0.8,0.2,3,3.75,2,8,45,0.0678926732821
masked,robust,0.8,0.2,3,3.75,2,9,31,0.0949113941367
masked,linear,0.8,0.25,1,1.25,0,1,501,0.0858367962032
masked,linear,0.8,0.25,1,1.25,0,2,355,0.0432135202253
masked,linear,0.8,0.25,1,1.25,0,3,251,0.0393475127056
masked,linear,0.8,0.25,1,1.25,0,4,177,0.0456789126206
